duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,label
0.0,tcp,http,S0,0,0,179,360,0.981,0.044,255,23,0.19,0.691,dos_syn_flood
0.9473915982626477,tcp,http,REJ,132,3848,4,5,0.862,0.229,57,35,0.998,0.12,normal
6.598865157760723,tcp,http,SF,728,127,6,2,0.999,0.029,58,25,0.814,0.191,normal
1.19,tcp,ssh,SF,317,222,63,57,0.995,0.063,138,62,0.89,0.047,ssh_bruteforce
3.0376946063465775,tcp,http,SF,198,14282,8,3,0.969,0.274,62,67,0.809,0.031,normal
0.157,icmp,private,REJ,20,0,123,3,0.113,0.941,255,10,0.041,0.878,port_scan
1.695041969291925,tcp,https,SF,519,2722,5,3,0.827,0.05,75,4,0.956,0.186,normal
0.5921059886759787,udp,dns,SF,218,94,5,5,0.782,0.025,85,26,0.84,0.144,normal
0.096,tcp,eco_i,REJ,0,0,143,1,0.093,0.944,255,11,0.032,0.808,port_scan
0.04656116653820981,tcp,http,SF,3605,17176,5,6,0.771,0.201,29,21,0.71,0.036,normal
1.919327050690658,icmp,other,SF,31,1158,6,1,0.827,0.025,84,55,0.953,0.132,normal
1.224988804283575,tcp,https,SF,2448,1206,6,6,0.817,0.252,98,32,0.856,0.081,normal
1.94,tcp,ssh,SF,389,296,56,54,0.991,0.027,185,69,0.898,0.022,ssh_bruteforce
3.737549001350766,tcp,http,SF,2793,19609,6,5,0.903,0.173,4,75,0.92,0.031,normal
3.6594409236274084,tcp,https,SF,594,2267,5,6,0.787,0.109,56,67,0.755,0.081,normal
0.166,tcp,private,REJ,0,0,107,3,0.056,0.886,255,10,0.052,0.832,port_scan
1.7749983983623554,tcp,ssh,SF,483,11067,7,8,0.824,0.09,90,31,0.741,0.171,normal
2.5421818419167277,udp,dns,SF,892,515,8,3,0.851,0.234,66,55,0.949,0.011,normal
1.2829268207796742,tcp,http,SF,92,2730,2,8,0.72,0.044,16,32,0.681,0.062,normal
0.174,icmp,eco_i,REJ,0,0,87,3,0.086,0.967,255,2,0.066,0.9,port_scan
0.0,tcp,http,S0,60,0,424,266,0.957,0.039,255,33,0.148,0.874,dos_syn_flood
1.49,tcp,ssh,SF,344,224,67,60,0.966,0.072,140,67,0.934,0.024,ssh_bruteforce
0.0,tcp,other,S0,44,0,278,267,0.958,0.019,255,23,0.14,0.603,dos_syn_flood
9.32242383265647,tcp,ssh,SF,125,291,3,2,0.886,0.186,61,60,0.829,0.087,normal
0.0,tcp,private,S0,0,0,483,157,0.981,0.001,255,35,0.06,0.708,dos_syn_flood
1.76,tcp,ssh,REJ,318,253,42,68,0.931,0.099,114,57,0.855,0.028,ssh_bruteforce
2.472215248795082,udp,dns,SF,496,4326,8,7,0.822,0.044,32,96,0.61,0.021,normal
2.57,tcp,ssh,SF,345,206,34,46,0.957,0.01,138,64,0.796,0.072,ssh_bruteforce
0.0,tcp,private,S0,60,0,225,370,0.987,0.001,255,42,0.08,0.703,dos_syn_flood
1.46,tcp,ftp,SF,386,231,50,36,0.968,0.093,132,41,0.945,0.065,ssh_bruteforce
1.57,tcp,ssh,SF,435,172,59,61,0.918,0.008,187,76,0.882,0.022,ssh_bruteforce
0.1422214717783326,tcp,https,S0,5077,6535,8,4,0.749,0.267,58,28,0.905,0.053,normal
0.0,tcp,http,RSTOS0,60,0,497,404,0.985,0.018,255,40,0.103,0.718,dos_syn_flood
0.16391382043427333,tcp,smtp,SF,796,828,2,4,0.953,0.09,57,44,0.691,0.159,normal
0.005,tcp,eco_i,S0,20,0,75,2,0.142,0.883,255,12,0.054,0.875,port_scan
1.7,tcp,ssh,REJ,413,254,82,49,0.966,0.06,106,32,0.737,0.122,ssh_bruteforce
0.0007678054773694443,tcp,https,SF,2395,5580,4,4,0.7,0.28,6,22,0.97,0.076,normal
1.327395618980339,tcp,http,SF,1280,2246,5,6,0.916,0.1,67,17,0.826,0.152,normal
0.0,tcp,http,S0,44,0,438,447,0.972,0.017,255,27,0.135,0.774,dos_syn_flood
0.0,tcp,private,S0,44,0,186,291,1.0,0.037,255,31,0.116,0.899,dos_syn_flood
5.954658811737422,tcp,ftp,SF,193,713,5,3,0.742,0.074,50,37,0.933,0.189,normal
0.0,tcp,http,S0,60,0,236,389,0.995,0.025,255,13,0.061,0.823,dos_syn_flood
0.0,tcp,http,S0,0,0,397,351,0.993,0.012,255,28,0.193,0.797,dos_syn_flood
0.6517191661713866,tcp,https,SF,3307,135,5,5,0.83,0.28,77,50,0.89,0.165,normal
3.0218340860404416,tcp,http,SF,3188,2275,5,3,0.977,0.243,51,5,0.614,0.106,normal
7.273650700246284,tcp,http,SF,206,35596,6,4,0.721,0.173,5,22,0.896,0.006,normal
0.163,tcp,other,RSTR,64,0,199,4,0.025,0.974,255,11,0.061,0.922,port_scan
0.9340588791550866,icmp,other,SF,420,281,6,5,0.841,0.226,3,2,0.694,0.186,normal
0.75,tcp,ssh,REJ,299,230,77,33,0.963,0.039,102,71,0.728,0.07,ssh_bruteforce
0.6995842032648818,icmp,other,SF,488,15355,6,3,0.991,0.234,71,13,0.749,0.061,normal
7.734264620968979,tcp,http,S0,312,5420,2,7,0.91,0.003,52,66,0.732,0.139,normal
0.0,tcp,http,S0,0,0,237,343,0.958,0.01,255,42,0.053,0.821,dos_syn_flood
4.317701640132444,icmp,other,SF,577,96,8,9,0.995,0.03,32,39,0.907,0.07,normal
1.47,tcp,ssh,SF,419,250,61,53,0.95,0.043,241,66,0.943,0.074,ssh_bruteforce
0.914907060731603,tcp,ssh,SF,389,98,4,2,0.877,0.201,92,29,0.635,0.034,normal
1.2478196414292864,tcp,ftp,SF,896,1211,6,6,0.908,0.117,77,17,0.972,0.19,normal
2.006796383469301,tcp,http,SF,199,953,7,4,0.827,0.275,63,41,0.671,0.048,normal
0.6674939175024481,tcp,http,SF,602,2603,1,3,0.937,0.185,65,53,0.849,0.062,normal
6.346702793157522,udp,dns,SF,2223,180097,4,3,0.721,0.283,54,21,0.875,0.071,normal
0.099,icmp,private,S0,20,0,93,1,0.044,0.884,255,13,0.074,0.931,port_scan
0.6604770312298812,udp,dns,SF,8440,2662,5,0,0.876,0.26,28,12,0.974,0.067,normal
3.73588121938939,tcp,http,SF,4911,33,7,3,0.794,0.179,40,24,0.665,0.134,normal
0.07890213522844734,tcp,http,SF,259,301,7,2,0.818,0.255,99,80,0.888,0.138,normal
2.18,tcp,ssh,REJ,367,257,45,75,0.943,0.097,172,51,0.873,0.053,ssh_bruteforce
0.0,tcp,http,S0,60,0,172,299,0.955,0.008,255,45,0.065,0.62,dos_syn_flood
0.04,tcp,eco_i,REJ,0,0,196,1,0.108,0.964,255,14,0.077,0.771,port_scan
0.194,icmp,other,REJ,0,0,120,1,0.074,0.95,255,4,0.032,0.985,port_scan
8.488661075146144,udp,dns,SF,183,486,10,7,0.972,0.09,45,64,0.85,0.174,normal
0.101,tcp,other,REJ,20,0,113,2,0.051,0.926,255,9,0.05,0.755,port_scan
6.10122442274717,tcp,http,SF,301,1251,2,6,0.791,0.132,80,39,0.732,0.048,normal
0.7686743975318453,tcp,https,SF,1520,346,4,5,0.962,0.085,48,73,0.819,0.111,normal
2.6446567827551055,udp,dns,SF,478,1836,3,4,0.916,0.285,24,72,0.793,0.081,normal
0.021,tcp,eco_i,REJ,40,0,66,2,0.079,0.97,255,2,0.051,0.738,port_scan
1.520623698449468,udp,dns,SF,108,984,3,7,0.724,0.202,57,50,0.816,0.047,normal
2.108591252064873,tcp,ftp,SF,535,540,7,7,0.979,0.185,59,90,0.72,0.054,normal
0.635090507410771,udp,dns,SF,302,137,6,4,0.787,0.086,72,39,0.603,0.162,normal
1.9685472788973963,udp,dns,SF,553,1259,3,1,0.705,0.031,90,85,0.772,0.102,normal
2.583312316458236,tcp,https,REJ,600,33276,5,2,0.806,0.222,50,67,0.847,0.082,normal
0.046,tcp,telnet,REJ,0,0,195,1,0.115,0.963,255,7,0.049,0.877,port_scan
0.1920092189859759,tcp,https,SF,125,882,1,5,0.871,0.215,63,48,0.781,0.15,normal
11.43653363457916,udp,dns,SF,562,14268,9,5,0.824,0.007,12,41,0.923,0.159,normal
0.6998641760504359,tcp,ftp,SF,918,721,5,7,0.999,0.278,11,27,0.817,0.063,normal
2.1483820288334443,tcp,http,SF,274,3104,4,1,0.956,0.215,18,61,0.991,0.087,normal
0.0,tcp,http,S0,0,0,397,159,0.958,0.043,255,21,0.067,0.742,dos_syn_flood
1.6432719415089423,tcp,http,SF,184,220,7,4,0.706,0.21,22,90,0.764,0.105,normal
0.10022740652487809,udp,dns,SF,449,46401,8,8,0.852,0.235,39,98,0.606,0.081,normal
0.0,tcp,http,S0,60,0,200,483,0.995,0.024,255,10,0.194,0.745,dos_syn_flood
2.7878875257432334,tcp,ftp,SF,262,5765,5,3,0.877,0.203,19,90,0.805,0.045,normal
0.0,tcp,private,S0,60,0,344,197,0.952,0.018,255,12,0.101,0.825,dos_syn_flood
0.0,tcp,http,S0,60,0,169,316,0.953,0.046,255,13,0.145,0.678,dos_syn_flood
1.8580884479075817,tcp,http,SF,253,151,2,7,0.934,0.228,22,82,0.724,0.009,normal
0.0,tcp,http,S0,44,0,383,152,0.995,0.047,255,35,0.165,0.822,dos_syn_flood
1.7577260932277963,udp,dns,SF,481,806,6,2,0.871,0.28,86,40,0.882,0.088,normal
0.4876733134936648,udp,dns,SF,1130,123,6,4,0.814,0.108,76,30,0.917,0.065,normal
10.335728075567598,tcp,http,SF,509,873,2,2,0.93,0.206,1,60,0.694,0.175,normal
0.5844172562423722,tcp,http,SF,458,14267,2,2,0.851,0.065,81,5,0.708,0.184,normal
0.0,tcp,private,S0,0,0,176,394,0.991,0.041,255,21,0.189,0.783,dos_syn_flood
1.952908828807963,tcp,https,SF,1226,4693,6,2,0.733,0.181,5,87,0.655,0.068,normal
1.3323991323300093,udp,dns,SF,224,2730,6,3,0.77,0.267,41,25,0.83,0.093,normal
0.2799626558753651,udp,dns,SF,1984,3315,4,3,0.72,0.035,99,86,0.604,0.139,normal
0.0,tcp,private,S0,60,0,168,485,0.979,0.004,255,38,0.051,0.666,dos_syn_flood
1.0522018448933033,udp,dns,SF,2598,29292,2,3,0.984,0.11,15,48,0.711,0.174,normal
1.6807483215704346,tcp,http,SF,867,7448,2,3,0.787,0.099,53,70,0.815,0.004,normal
0.181,tcp,private,REJ,40,0,130,2,0.07,0.944,255,5,0.039,0.787,port_scan
1.9128956954962042,udp,dns,SF,1425,2879,2,3,0.995,0.047,97,95,0.64,0.064,normal
2.3559578313605405,tcp,ssh,SF,282,5219,5,6,0.867,0.115,55,63,0.744,0.144,normal
0.0,tcp,http,S0,0,0,303,164,0.957,0.037,255,44,0.14,0.602,dos_syn_flood
0.79,tcp,ssh,REJ,351,240,37,74,0.936,0.025,195,67,0.822,0.027,ssh_bruteforce
1.4345525443164626,tcp,http,SF,2004,369,1,6,0.85,0.159,28,1,0.884,0.076,normal
0.7088911214549865,tcp,https,SF,387,7912,9,2,0.978,0.176,81,32,0.774,0.095,normal
3.1572854761294487,udp,dns,SF,115,3412,2,12,0.781,0.002,9,1,0.776,0.029,normal
1.18,tcp,ssh,SF,330,182,57,39,0.979,0.038,171,54,0.77,0.048,ssh_bruteforce
1.8118371183769209,tcp,http,SF,117,3111,8,2,0.836,0.24,18,74,0.813,0.02,normal
0.072,icmp,other,REJ,0,0,141,3,0.056,0.981,255,11,0.019,0.844,port_scan
0.157,tcp,eco_i,RSTR,64,0,163,2,0.042,0.888,255,10,0.033,0.859,port_scan
0.079,tcp,private,REJ,0,0,189,2,0.089,0.908,255,14,0.077,0.748,port_scan
1.4477951239426388,tcp,http,SF,3009,1783,6,7,0.925,0.247,79,52,0.904,0.139,normal
0.15000614882407667,icmp,other,SF,2024,20069,4,5,0.793,0.266,56,45,0.898,0.198,normal
0.7053341754678957,tcp,https,SF,2010,6484,5,8,0.951,0.281,19,16,0.704,0.151,normal
3.251840115218468,udp,dns,SF,1372,1949,8,1,0.957,0.147,76,69,0.956,0.094,normal
0.0,tcp,http,S0,44,0,352,172,0.963,0.023,255,11,0.083,0.76,dos_syn_flood
1.469051579154728,tcp,ssh,SF,759,2225,4,9,0.966,0.252,22,16,0.779,0.064,normal
0.0,tcp,http,S0,60,0,485,465,0.967,0.042,255,20,0.09,0.632,dos_syn_flood
0.0,tcp,private,S0,60,0,226,429,0.991,0.031,255,11,0.14,0.791,dos_syn_flood
3.8126937561041023,tcp,http,SF,12414,6324,3,4,0.893,0.245,21,73,0.702,0.053,normal
1.4565981429520884,tcp,https,SF,566,16747,5,4,0.778,0.029,9,77,0.987,0.14,normal
0.0,tcp,http,S0,0,0,446,355,0.992,0.024,255,10,0.078,0.601,dos_syn_flood
2.4,tcp,ftp,SF,371,261,37,62,0.916,0.037,228,34,0.786,0.098,ssh_bruteforce
7.2786061157957995,tcp,http,SF,1024,1665,5,0,0.99,0.231,62,1,0.887,0.096,normal
0.5102904298639773,tcp,http,SF,996,1162,4,3,0.874,0.104,20,47,0.673,0.056,normal
5.76024061275998,tcp,http,SF,998,23379,9,2,0.733,0.162,1,14,0.979,0.086,normal
1.1065205803420248,udp,dns,SF,3504,4217,5,3,0.98,0.008,42,88,0.635,0.192,normal
0.38446796225464014,tcp,smtp,SF,2174,295,3,2,0.71,0.036,96,72,0.997,0.118,normal
13.787491215151151,icmp,other,SF,1029,1269,3,4,0.802,0.187,37,7,0.72,0.142,normal
0.153,tcp,private,REJ,20,0,101,1,0.141,0.918,255,8,0.054,0.926,port_scan
6.617490074950632,tcp,ssh,SF,4239,1266,4,4,0.829,0.226,97,71,0.974,0.174,normal
5.706089815545308,tcp,http,SF,526,581,1,3,0.707,0.25,45,7,0.654,0.046,normal
0.0,tcp,http,S0,44,0,505,426,0.99,0.014,255,37,0.127,0.656,dos_syn_flood
7.202079032038409,udp,dns,SF,852,7234,4,4,0.951,0.03,72,25,0.729,0.035,normal
1.87,tcp,ssh,REJ,376,251,40,62,0.982,0.064,253,42,0.822,0.092,ssh_bruteforce
1.7699692562541736,tcp,http,SF,333,3085,3,7,0.702,0.009,33,58,0.747,0.109,normal
0.7236165970217832,tcp,http,SF,1787,282,2,3,0.724,0.171,38,60,0.915,0.115,normal
0.0,tcp,http,S0,44,0,324,241,0.982,0.017,255,25,0.124,0.664,dos_syn_flood
0.6750079706699861,tcp,http,S0,441,1091,3,4,0.992,0.117,22,57,0.845,0.027,normal
0.0,tcp,http,RSTOS0,44,0,450,331,0.972,0.017,255,38,0.193,0.831,dos_syn_flood
0.03,tcp,other,REJ,20,0,119,3,0.128,0.962,255,5,0.015,0.967,port_scan
3.642702452475522,udp,dns,SF,287,280,0,1,0.788,0.228,52,13,0.917,0.151,normal
1.12,tcp,ssh,REJ,318,253,73,55,0.995,0.046,134,31,0.802,0.131,ssh_bruteforce
0.6658019623625034,tcp,https,SF,766,1625,2,1,0.732,0.077,24,14,0.866,0.059,normal
0.42296450287021703,tcp,https,SF,506,45,3,2,0.98,0.026,61,81,0.787,0.188,normal
1.359666882430505,tcp,http,SF,838,6918,5,0,0.979,0.166,59,6,0.858,0.095,normal
3.50433310911187,udp,dns,SF,7410,13180,3,5,0.824,0.121,15,86,0.71,0.193,normal
1.8357575719265837,tcp,http,SF,1964,1107,4,3,0.757,0.122,18,37,0.751,0.133,normal
2.4585924284042098,tcp,http,SF,695,1245,3,5,0.821,0.265,11,66,0.69,0.185,normal
0.144,tcp,private,REJ,40,0,156,2,0.11,0.945,255,14,0.056,0.923,port_scan
1.4589672158961067,udp,dns,SF,9981,6764,7,9,0.863,0.221,49,55,0.805,0.107,normal
0.0,tcp,http,S0,0,0,417,361,0.969,0.044,255,48,0.108,0.726,dos_syn_flood
0.0,tcp,http,RSTOS0,0,0,159,150,0.962,0.007,255,40,0.066,0.74,dos_syn_flood
1.280745200157419,tcp,http,SF,1145,1558,7,6,0.723,0.149,14,74,0.863,0.036,normal
5.744916446627388,icmp,other,SF,3525,2906,5,4,0.966,0.005,86,24,0.617,0.172,normal
0.187,tcp,other,RSTR,20,0,145,3,0.111,0.996,255,13,0.028,0.804,port_scan
8.41266188033381,tcp,http,SF,149,2769,6,2,0.836,0.171,6,14,0.634,0.149,normal
1.86,tcp,ftp,REJ,303,234,55,76,0.978,0.039,214,53,0.794,0.031,ssh_bruteforce
0.0,tcp,other,S0,60,0,340,221,0.982,0.031,255,33,0.159,0.862,dos_syn_flood
1.47,tcp,ftp,REJ,385,249,88,71,0.958,0.023,253,31,0.726,0.084,ssh_bruteforce
1.6255182235682542,udp,dns,SF,1551,3257,7,3,0.943,0.281,98,76,0.66,0.07,normal
0.096,tcp,private,REJ,0,0,189,2,0.017,0.915,255,6,0.063,0.858,port_scan
1.2185778166135615,tcp,https,SF,6722,89,6,1,0.863,0.037,39,58,0.733,0.16,normal
0.9274525026050351,tcp,http,SF,32,744,6,4,0.702,0.001,68,65,0.667,0.137,normal
0.9646176124677155,tcp,https,SF,75,16299,4,3,0.846,0.119,47,40,0.824,0.034,normal
3.0309204237532135,udp,dns,SF,939,7857,3,1,0.861,0.121,29,93,0.609,0.105,normal
0.07,tcp,telnet,S0,0,0,134,4,0.122,0.912,255,11,0.028,0.938,port_scan
0.46844293587017966,tcp,smtp,SF,681,872,10,3,0.972,0.105,64,91,0.672,0.109,normal
2.403914780013417,tcp,http,SF,4560,2141,3,4,0.748,0.128,10,52,0.779,0.112,normal
0.0,tcp,http,S0,44,0,425,211,0.997,0.004,255,41,0.081,0.852,dos_syn_flood
0.148,icmp,private,REJ,0,0,67,3,0.147,0.911,255,9,0.068,0.786,port_scan
2.4696871856221487,tcp,http,S0,3006,836,5,4,0.957,0.065,99,32,0.713,0.007,normal
1.2718509289786555,udp,dns,SF,592,1816,5,3,0.776,0.139,29,10,0.897,0.195,normal
7.622930820835937,udp,dns,SF,531,11953,4,1,0.834,0.246,72,33,0.694,0.03,normal
0.115,tcp,private,RSTR,64,0,152,4,0.025,0.907,255,9,0.037,0.77,port_scan
1.0330395826913292,tcp,ssh,SF,3070,7237,2,3,0.927,0.08,51,53,0.878,0.115,normal
0.4879898525871741,tcp,http,SF,1996,5563,2,5,0.78,0.1,52,69,0.783,0.113,normal
0.823662779986233,tcp,http,SF,2490,1851,7,3,0.943,0.298,86,1,0.797,0.104,normal
8.662934675510952,udp,dns,SF,329,1317,5,5,0.822,0.178,65,55,0.643,0.069,normal
2.2785429577410437,tcp,https,SF,332,695,2,7,0.887,0.245,36,24,0.691,0.014,normal
0.6323925805380387,tcp,https,SF,643,11053,12,4,0.89,0.178,99,20,0.73,0.113,normal
0.0,tcp,http,S0,60,0,438,438,0.965,0.033,255,10,0.197,0.648,dos_syn_flood
0.30291543843059177,tcp,smtp,SF,132,1470,3,4,0.819,0.167,1,67,0.758,0.027,normal
2.4676477798064673,udp,dns,SF,309,3596,5,2,0.973,0.14,28,89,0.881,0.123,normal
0.0,tcp,http,S0,44,0,173,260,0.995,0.042,255,11,0.142,0.653,dos_syn_flood
0.0,tcp,private,S0,0,0,371,322,0.972,0.025,255,30,0.136,0.757,dos_syn_flood
2.11,tcp,ssh,REJ,363,263,76,49,0.927,0.095,112,24,0.911,0.114,ssh_bruteforce
1.993619242886992,udp,dns,SF,1111,2353,5,4,0.986,0.023,51,16,0.798,0.164,normal
0.094,tcp,eco_i,REJ,20,0,103,1,0.14,0.968,255,12,0.045,0.865,port_scan
0.8126518812748106,tcp,https,SF,1522,707,3,4,0.959,0.122,52,96,0.939,0.018,normal
2.3671945946695527,udp,dns,SF,84,976,2,4,0.854,0.243,4,85,0.956,0.11,normal
0.0,tcp,private,S0,60,0,386,232,0.953,0.003,255,15,0.137,0.651,dos_syn_flood
0.036,icmp,other,REJ,0,0,168,1,0.082,0.983,255,7,0.05,0.777,port_scan
0.096,tcp,private,REJ,20,0,113,2,0.015,0.954,255,9,0.04,0.862,port_scan
2.139066207378309,tcp,http,SF,58,2470,8,5,0.861,0.092,8,59,0.761,0.154,normal
0.04,tcp,private,REJ,40,0,184,4,0.078,0.925,255,6,0.023,0.988,port_scan
0.0,tcp,other,S0,0,0,499,446,0.972,0.05,255,42,0.159,0.821,dos_syn_flood
0.106,tcp,other,REJ,20,0,150,4,0.027,0.989,255,11,0.057,0.971,port_scan
2.594000504708135,tcp,ssh,SF,2516,205,10,3,0.819,0.097,54,28,0.679,0.114,normal
0.8127295512807564,tcp,http,SF,5554,2965,4,1,0.931,0.246,1,33,0.877,0.101,normal
0.0,tcp,private,S0,60,0,174,299,0.963,0.031,255,29,0.189,0.714,dos_syn_flood
0.6632789321808354,udp,dns,SF,14,1123,4,2,0.872,0.293,90,78,0.857,0.092,normal
0.19,tcp,private,REJ,20,0,182,2,0.132,0.867,255,7,0.078,0.762,port_scan
0.0,tcp,other,S0,60,0,444,160,0.967,0.032,255,33,0.115,0.875,dos_syn_flood
0.8513392349144556,tcp,ftp,SF,952,1916,5,3,0.812,0.004,14,39,0.814,0.008,normal
2.40073400678585,udp,dns,SF,1237,1904,3,3,0.747,0.216,17,85,0.873,0.026,normal
1.3,tcp,ftp,REJ,354,242,40,33,0.945,0.08,139,36,0.919,0.141,ssh_bruteforce
0.0,tcp,http,S0,44,0,437,455,0.951,0.022,255,33,0.106,0.705,dos_syn_flood
0.0,tcp,other,S0,44,0,187,471,0.981,0.044,255,41,0.073,0.82,dos_syn_flood
0.22556294521866152,tcp,http,SF,375,4444,10,0,0.899,0.12,28,33,0.633,0.047,normal
0.7120913007132595,icmp,other,SF,280,755,6,5,0.868,0.017,13,67,0.838,0.188,normal
0.03755634894678091,tcp,https,SF,423,779,5,0,0.723,0.118,10,33,0.979,0.049,normal
0.0,tcp,http,S0,0,0,494,162,0.995,0.004,255,40,0.167,0.694,dos_syn_flood
0.8141157332947859,udp,dns,SF,353,486,6,6,0.921,0.275,21,27,0.661,0.004,normal
3.0616901614602066,icmp,other,SF,761,3136,6,6,0.944,0.104,46,4,0.605,0.094,normal
6.893613922414714,tcp,ftp,SF,1020,3748,4,8,0.818,0.289,17,26,0.693,0.114,normal
3.2710462886044036,tcp,http,SF,441,2233,4,5,0.947,0.256,29,70,0.998,0.17,normal
0.774337026376135,udp,dns,SF,523,902,5,4,0.997,0.04,35,32,0.952,0.051,normal
0.0,tcp,http,S0,44,0,303,432,0.963,0.029,255,19,0.135,0.692,dos_syn_flood
0.61,tcp,ssh,SF,335,223,32,25,0.949,0.069,160,57,0.928,0.141,ssh_bruteforce
6.298458890776876,udp,dns,SF,1203,1986,4,4,0.761,0.186,62,73,0.867,0.158,normal
0.015,tcp,telnet,REJ,20,0,61,1,0.064,0.878,255,6,0.056,0.983,port_scan
0.0,tcp,http,S0,44,0,377,319,0.961,0.029,255,11,0.057,0.658,dos_syn_flood
0.061,tcp,private,RSTR,0,0,149,3,0.124,0.91,255,13,0.066,0.989,port_scan
1.21,tcp,ssh,SF,309,221,36,33,0.926,0.035,174,38,0.819,0.069,ssh_bruteforce
0.24004334777227077,tcp,https,SF,289,3471,7,5,0.798,0.211,26,35,0.754,0.069,normal
0.16488489855392618,tcp,https,SF,169,615,3,2,0.996,0.198,4,36,0.788,0.053,normal
2.283487169892644,tcp,ssh,SF,261,276,3,5,0.741,0.081,97,77,0.821,0.083,normal
0.0,tcp,private,S0,0,0,233,162,0.973,0.002,255,37,0.1,0.858,dos_syn_flood
5.0584205380090665,tcp,http,SF,48,15933,3,7,0.982,0.003,42,13,0.634,0.189,normal
0.018,tcp,private,REJ,64,0,190,3,0.058,0.99,255,13,0.063,0.839,port_scan
1.9827578076426802,udp,dns,SF,241,12363,2,5,0.979,0.126,16,51,0.967,0.048,normal
0.036,tcp,eco_i,REJ,0,0,87,2,0.014,0.981,255,3,0.074,0.759,port_scan
4.166879054821415,tcp,http,SF,441,13223,3,4,0.723,0.284,91,87,0.662,0.067,normal
1.0857666211193517,tcp,https,SF,601,2459,6,8,0.756,0.147,38,19,0.835,0.115,normal
1.000521017055607,tcp,http,SF,664,928,2,7,0.72,0.114,80,71,0.631,0.115,normal
4.600290413209329,tcp,http,SF,364,12081,7,3,0.971,0.021,43,88,0.647,0.073,normal
1.58,tcp,ssh,SF,389,233,37,77,0.953,0.085,218,54,0.765,0.141,ssh_bruteforce
7.025865341268743,tcp,https,SF,810,6408,7,6,0.724,0.231,91,71,0.794,0.143,normal
0.0,tcp,http,S0,60,0,511,344,0.985,0.018,255,44,0.076,0.626,dos_syn_flood
1.64,tcp,ssh,SF,422,209,49,74,0.946,0.025,144,59,0.743,0.051,ssh_bruteforce
8.533339438991469,udp,dns,SF,1703,173664,1,7,0.831,0.296,79,23,0.766,0.053,normal
0.197,icmp,eco_i,REJ,40,0,95,2,0.127,0.973,255,3,0.034,0.73,port_scan
2.980403227170311,tcp,http,SF,422,4045,4,4,0.886,0.28,61,67,0.722,0.159,normal
0.115,tcp,private,RSTR,64,0,107,1,0.047,0.989,255,5,0.033,0.911,port_scan
8.58731165896988,tcp,http,SF,511,4851,6,4,0.869,0.175,26,54,0.925,0.062,normal
9.375055496674477,udp,dns,SF,443,11178,5,6,0.958,0.21,92,30,0.844,0.018,normal
0.01,tcp,telnet,RSTR,40,0,160,2,0.119,0.937,255,6,0.08,0.888,port_scan
1.269696769095829,tcp,http,SF,757,473,5,4,0.87,0.176,93,78,0.852,0.154,normal
0.0,tcp,private,S0,0,0,473,422,0.972,0.003,255,49,0.127,0.821,dos_syn_flood
0.069,tcp,eco_i,REJ,64,0,109,4,0.108,0.891,255,5,0.067,0.765,port_scan
1.4822974895777121,tcp,http,SF,1192,2002,4,6,0.814,0.143,45,86,0.927,0.195,normal
2.315313614831744,tcp,https,SF,1832,1460,5,0,0.7,0.068,73,47,0.99,0.141,normal
8.125224627867475,tcp,http,SF,75,1151,4,2,0.777,0.118,95,63,0.608,0.108,normal
4.776997758505591,icmp,other,SF,258,227,6,5,0.828,0.184,91,68,0.806,0.126,normal
0.8778582884416639,tcp,http,SF,440,4929,6,3,0.888,0.147,99,39,0.819,0.096,normal
0.0,tcp,private,S0,44,0,403,308,0.98,0.008,255,23,0.174,0.814,dos_syn_flood
2.3239061691176732,tcp,http,SF,2768,2080,3,9,0.86,0.139,26,39,0.743,0.038,normal
0.2307121733796847,tcp,ssh,SF,2007,8971,4,1,0.923,0.099,51,8,0.814,0.155,normal
0.958747367974001,tcp,http,SF,914,475,5,3,0.737,0.171,52,11,0.73,0.033,normal
3.341083035566361,tcp,smtp,SF,2800,379,5,2,0.941,0.118,48,53,0.905,0.046,normal
2.305358047925348,tcp,ftp,SF,171,43109,9,2,0.772,0.197,1,66,0.842,0.154,normal
1.1068147411990028,tcp,http,SF,547,10859,5,5,0.943,0.131,26,27,0.826,0.19,normal
1.6332165979475788,tcp,http,SF,2216,2559,7,1,0.819,0.132,18,94,0.96,0.066,normal
1.2528894466537064,tcp,ftp,SF,795,3177,6,2,0.755,0.187,60,6,0.654,0.141,normal
0.139,tcp,other,REJ,64,0,168,3,0.112,0.855,255,12,0.042,0.832,port_scan
1.9738376384856324,tcp,https,REJ,5207,308,6,7,0.713,0.167,80,58,0.604,0.105,normal
2.848370774070299,udp,dns,SF,1665,1864,5,2,0.922,0.092,87,27,0.692,0.161,normal
1.13,tcp,ssh,SF,371,181,80,70,0.92,0.018,112,63,0.73,0.058,ssh_bruteforce
14.021578080119262,tcp,https,SF,696,2164,3,6,0.811,0.296,24,50,0.947,0.116,normal
10.171690912440631,tcp,ftp,SF,357,2670,5,6,0.835,0.017,31,37,0.889,0.171,normal
0.8911997279055373,icmp,other,SF,421,3642,6,0,0.961,0.176,27,84,0.83,0.079,normal
